0,-480.324191637962,-960.648391979544,-1440.97259027914,-1921.29681391538,-2401.62099306481,-2881.94526449145,-3362.26945602008,-3842.59363634691,-4322.9178775193,-4803.24221457308,-5283.56644322832,-5763.89078274309,-6244.21492766585,-6724.53927194773,-7204.863657929,-7685.1879781663,-8165.51219833144,-8645.83648468097,-9126.16130838023,-9606.48558653923,-10086.8099562163,-10567.1349566376,-11047.4596989479,-11527.7848356701,-12008.1099658775,-12488.4345833049,-12968.7608510209,-13449.0861620377,-13929.4133699356,-14409.739007393,-14890.0660446888,-15370.3946506711,-15850.7235291327,-16331.0534886874,-16811.3818440726,-17291.7121803316,-17772.0448406856,-18252.3790112,-18732.714193496,-19213.0512492177,-19693.3910982029,-20173.7316988911,-20654.0769353199,-21134.4238041062,-21614.7740293122,-22095.1277351785,-22575.4851735159,-23055.8493380939,-23536.2162033674,-24016.5866089053,-24496.9645612593,-24977.3489679772,-25457.7382499064,-25938.1420162634,-26418.5406570422,-26898.9547875255,-27379.3863915164,-27859.8236666436,-28340.2726671584,-28820.7292923925,-29301.2066213757,-29781.7063682065,-30262.2033928981,-30742.7353009297,-31223.2578626144,-31703.8265548105,-32184.4149108381,-32664.9963537163,-33145.6225300793,-33626.2665664959,-34106.9295763723,-34587.6298601373,-35068.3366085716,-35548.6717610268,-36038.972055667
0,-480.324191637962,-960.648391979544,-1440.97259027914,-1921.29681391538,-2401.62099306481,-2881.94526449145,-3362.26945602008,-3842.59363634691,-4322.9178775193,-4803.24221457308,-5283.56644322832,-5763.89078274309,-6244.21492766585,-6724.53927194773,-7204.863657929,-7685.1879781663,-8165.51219833144,-8645.83648468097,-9126.16130838023,-9606.48558653923,-10086.8099562163,-10567.1349566376,-11047.4596989479,-11527.7848356701,-12008.1099658775,-12488.4345833049,-12968.7608510209,-13449.0861620377,-13929.4133699356,-14409.739007393,-14890.0660446888,-15370.3946506711,-15850.7235291327,-16331.0534886874,-16811.3818440726,-17291.7121803316,-17772.0448406856,-18252.3790112,-18732.714193496,-19213.0512492177,-19693.3910982029,-20173.7316988911,-20654.0769353199,-21134.4238041062,-21614.7740293122,-22095.1277351785,-22575.4851735159,-23055.8493380939,-23536.2162033674,-24016.5866089053,-24496.9645612593,-24977.3489679772,-25457.7382499064,-25938.1420162634,-26418.5406570422,-26898.9547875255,-27379.3863915164,-27859.8236666436,-28340.2726671584,-28820.7292923925,-29301.2066213757,-29781.7063682065,-30262.2033928981,-30742.7353009297,-31223.2578626144,-31703.8265548105,-32184.4149108381,-32664.9963537163,-33145.6225300793,-33626.2665664959,-34106.9295763723,-34587.6298601373,-35068.3366085716,-35548.6717610268,-36038.972055667
0,-416.632953032435,-833.26591394967,-1249.8988719211,-1666.53185585486,-2083.16479366593,-2499.79782902503,-2916.43078437317,-3333.06373208379,-3749.69674599795,-4166.32987089717,-4582.96289483151,-4999.59605138529,-5416.22901994358,-5832.86221288982,-6249.49548150964,-6666.12871838975,-7082.76186717749,-7499.39515053475,-7916.02903213237,-8332.66239211037,-8749.29596209853,-9165.93023363745,-9582.56434916799,-9999.19895289671,-10415.8337023495,-10832.4680319083,-11249.1042767895,-11665.7396676415,-12082.3772650642,-12499.0134670742,-12915.6513629394,-13332.2912964037,-13748.9317422538,-14165.573762721,-14582.2145288029,-14998.857747551,-15415.5039910788,-15832.1523767856,-16248.8025444123,-16665.4552638994,-17082.111792907,-17498.7699550082,-17915.4338152816,-18332.1005496964,-18748.7717254906,-19165.4478474641,-19582.1291989406,-19998.818849771,-20415.5129424307,-20832.2122646642,-21248.9212184402,-21665.6387516398,-22082.3632790506,-22499.105052488,-22915.8436425297,-23332.6006110657,-23749.3782714931,-24166.1643702984,-24582.9653086722,-24999.777050224,-25416.6131142613,-25833.4755373388,-26250.338293899,-26667.2405223477,-27084.136450079,-27501.0839667275,-27918.0555077535,-28335.0237856468,-28752.0425274931,-29169.0842686091,-29586.1504241831,-30003.2599323478,-30420.3754959359,-30836.9814720542,-31264.7019023992
0,-416.632953032435,-833.26591394967,-1249.8988719211,-1666.53185585486,-2083.16479366593,-2499.79782902503,-2916.43078437317,-3333.06373208379,-3749.69674599795,-4166.32987089717,-4582.96289483151,-4999.59605138529,-5416.22901994358,-5832.86221288982,-6249.49548150964,-6666.12871838975,-7082.76186717749,-7499.39515053475,-7916.02903213237,-8332.66239211037,-8749.29596209853,-9165.93023363745,-9582.56434916799,-9999.19895289671,-10415.8337023495,-10832.4680319083,-11249.1042767895,-11665.7396676415,-12082.3772650642,-12499.0134670742,-12915.6513629394,-13332.2912964037,-13748.9317422538,-14165.573762721,-14582.2145288029,-14998.857747551,-15415.5039910788,-15832.1523767856,-16248.8025444123,-16665.4552638994,-17082.111792907,-17498.7699550082,-17915.4338152816,-18332.1005496964,-18748.7717254906,-19165.4478474641,-19582.1291989406,-19998.818849771,-20415.5129424307,-20832.2122646642,-21248.9212184402,-21665.6387516398,-22082.3632790506,-22499.105052488,-22915.8436425297,-23332.6006110657,-23749.3782714931,-24166.1643702984,-24582.9653086722,-24999.777050224,-25416.6131142613,-25833.4755373388,-26250.338293899,-26667.2405223477,-27084.136450079,-27501.0839667275,-27918.0555077535,-28335.0237856468,-28752.0425274931,-29169.0842686091,-29586.1504241831,-30003.2599323478,-30420.3754959359,-30836.9814720542,-31264.7019023992
0,-337.169005408071,-674.338021170435,-1011.50704219214,-1348.67608828627,-1685.84511333256,-2023.01420771631,-2360.18325459203,-2697.35230072403,-3034.52138880014,-3371.69053867536,-3708.85961573272,-4046.02876140575,-4383.1977717387,-4720.36691116106,-5057.53608101567,-5394.70520930586,-5731.87428518736,-6069.04343249046,-6406.21297100242,-6743.38220177604,-7080.55158286789,-7417.72148483951,-7754.89136317918,-8092.0616894236,-8429.23226268502,-8766.40277324043,-9103.57475661717,-9440.74653896926,-9777.92011069106,-10115.0932745527,-10452.2681192176,-10789.4448780698,-11126.6228230068,-11463.8026848223,-11800.9828278451,-12138.1658052393,-12475.3520827005,-12812.5413403907,-13149.733479212,-13486.9293429803,-13824.1298394895,-14161.3338845013,-14498.5443668263,-14835.7596822369,-15172.9811888521,-15510.2094763966,-15847.4450325856,-16184.6902254889,-16521.942842812,-16859.2038096189,-17196.4762239768,-17533.7598392558,-17871.0540267808,-18208.3657447116,-18545.6823356587,-18883.01799871,-19220.3747274368,-19557.7450948415,-19895.1337484398,-20232.5386302657,-20569.9689594231,-20907.4266827164,-21244.8957865421,-21582.4020987116,-21919.9170305781,-22257.4786573271,-22595.0701993659,-22932.6752450933,-23270.3294227189,-23608.0163421825,-23945.7383404753,-24283.5081942256,-24621.2832973171,-24958.3079041527,-25307.9075324329
0,-337.169005408071,-674.338021170435,-1011.50704219214,-1348.67608828627,-1685.84511333256,-2023.01420771631,-2360.18325459203,-2697.35230072403,-3034.52138880014,-3371.69053867536,-3708.85961573272,-4046.02876140575,-4383.1977717387,-4720.36691116106,-5057.53608101567,-5394.70520930586,-5731.87428518736,-6069.04343249046,-6406.21297100242,-6743.38220177604,-7080.55158286789,-7417.72148483951,-7754.89136317918,-8092.0616894236,-8429.23226268502,-8766.40277324043,-9103.57475661717,-9440.74653896926,-9777.92011069106,-10115.0932745527,-10452.2681192176,-10789.4448780698,-11126.6228230068,-11463.8026848223,-11800.9828278451,-12138.1658052393,-12475.3520827005,-12812.5413403907,-13149.733479212,-13486.9293429803,-13824.1298394895,-14161.3338845013,-14498.5443668263,-14835.7596822369,-15172.9811888521,-15510.2094763966,-15847.4450325856,-16184.6902254889,-16521.942842812,-16859.2038096189,-17196.4762239768,-17533.7598392558,-17871.0540267808,-18208.3657447116,-18545.6823356587,-18883.01799871,-19220.3747274368,-19557.7450948415,-19895.1337484398,-20232.5386302657,-20569.9689594231,-20907.4266827164,-21244.8957865421,-21582.4020987116,-21919.9170305781,-22257.4786573271,-22595.0701993659,-22932.6752450933,-23270.3294227189,-23608.0163421825,-23945.7383404753,-24283.5081942256,-24621.2832973171,-24958.3079041527,-25307.9075324329
0,-282.709117526426,-565.418234900251,-848.127339684042,-1130.83642180024,-1413.54546211818,-1696.2544584149,-1978.96338508622,-2261.67224750571,-2544.3810487721,-2827.08977222431,-3109.79841214286,-3392.50697512464,-3675.2154626414,-3957.92391938449,-4240.63232957831,-4523.3406818954,-4806.04907778233,-5088.75744546347,-5371.46592532312,-5654.17446677424,-5936.8830359896,-6219.59189325705,-6502.30089542956,-6785.01029968061,-7067.71999621912,-7350.43014178949,-7633.14089522146,-7915.85229575243,-8198.56455698956,-8481.27766253468,-8763.9920412335,-9046.70757738256,-9329.42493827865,-9612.14403378854,-9894.86495903752,-10177.5886427249,-10460.3149759744,-10743.0445170408,-11025.7773611921,-11308.514433672,-11591.2560103197,-11874.0024530275,-12156.7548173828,-12439.5130179186,-12722.2782563272,-13005.0508719752,-13287.8315935977,-13570.6216949778,-13853.4211630364,-14136.2311595906,-14419.0525307109,-14701.8861513085,-14984.7327906378,-15267.5940580317,-15550.4692631322,-15833.3611307051,-16116.2709256624,-16399.1985774126,-16682.1459370696,-16965.1137632138,-17248.104688676,-17531.1202927365,-17814.1598399383,-18097.2286389809,-18380.3242985012,-18663.4542531594,-18946.6183352333,-19229.8165077039,-19513.0565821915,-19796.3386787136,-20079.6663501571,-20363.0426577229,-20646.4201254407,-20928.8155843918,-21224.8106667959
0,-243.060336032289,-486.120630397563,-729.180868588689,-972.241030681852,-1215.30113545075,-1458.36112142675,-1701.421044768,-1944.48088111274,-2187.54060029975,-2430.60014754722,-2673.65960573615,-2916.71885968605,-3159.77806075118,-3402.83706432997,-3645.89590573957,-3888.9546038174,-4132.01335800294,-4375.0719185664,-4618.13029951737,-4861.18896476654,-5104.24748509661,-5347.30607066008,-5590.36489075144,-5833.42408098233,-6076.48358334935,-6319.54397925388,-6562.60432281454,-6805.66604342066,-7048.72792580388,-7291.79173391215,-7534.85653839459,-7777.921902581,-8020.98968754778,-8264.05903190812,-8507.13132518604,-8750.20629469966,-8993.28319695246,-9236.36325405179,-9479.44661239001,-9722.53418086704,-9965.62573386205,-10208.7225759176,-10451.8242729232,-10694.9317903813,-10938.0461415132,-11181.1673873366,-11424.2963582803,-11667.4334111518,-11910.5801915621,-12153.7380050026,-12396.9058928239,-12640.0855996998,-12883.2790020894,-13126.4835299386,-13369.7079167923,-13612.9459334944,-13856.1983670355,-14099.4709747325,-14342.7635267551,-14586.0791005542,-14829.4152493846,-15072.7734014787,-15316.1649177743,-15559.579130175,-15803.0342922351,-16046.5139493377,-16290.0310560691,-16533.598515734,-16777.2024730826,-17020.8560758195,-17264.56399043,-17508.3211276046,-17752.06891076,-17994.6166410483,-18251.5249312504
0,-243.060336032289,-486.120630397563,-729.180868588689,-972.241030681852,-1215.30113545075,-1458.36112142675,-1701.421044768,-1944.48088111274,-2187.54060029975,-2430.60014754722,-2673.65960573615,-2916.71885968605,-3159.77806075118,-3402.83706432997,-3645.89590573957,-3888.9546038174,-4132.01335800294,-4375.0719185664,-4618.13029951737,-4861.18896476654,-5104.24748509661,-5347.30607066008,-5590.36489075144,-5833.42408098233,-6076.48358334935,-6319.54397925388,-6562.60432281454,-6805.66604342066,-7048.72792580388,-7291.79173391215,-7534.85653839459,-7777.921902581,-8020.98968754778,-8264.05903190812,-8507.13132518604,-8750.20629469966,-8993.28319695246,-9236.36325405179,-9479.44661239001,-9722.53418086704,-9965.62573386205,-10208.7225759176,-10451.8242729232,-10694.9317903813,-10938.0461415132,-11181.1673873366,-11424.2963582803,-11667.4334111518,-11910.5801915621,-12153.7380050026,-12396.9058928239,-12640.0855996998,-12883.2790020894,-13126.4835299386,-13369.7079167923,-13612.9459334944,-13856.1983670355,-14099.4709747325,-14342.7635267551,-14586.0791005542,-14829.4152493846,-15072.7734014787,-15316.1649177743,-15559.579130175,-15803.0342922351,-16046.5139493377,-16290.0310560691,-16533.598515734,-16777.2024730826,-17020.8560758195,-17264.56399043,-17508.3211276046,-17752.06891076,-17994.6166410483,-18251.5249312504
0,-212.905628923038,-425.811206628163,-638.716722313942,-851.622143976873,-1064.52749591337,-1277.432684257,-1490.33780285451,-1703.24282639587,-1916.1477279954,-2129.05245780167,-2341.95715953126,-2554.8616852805,-2767.76626436938,-2980.6706776378,-3193.5749798657,-3406.479187055,-3619.38353072726,-3832.28764771812,-4045.1914683898,-4258.09564943538,-4470.99954458184,-4683.90331780598,-4896.80723550444,-5109.71136872379,-5322.61565145908,-5535.52085028953,-5748.42552631375,-5961.33173281616,-6174.23763173876,-6387.14580869323,-6600.05475429353,-6812.96389633839,-7025.87569560331,-7238.78894637987,-7451.70562524324,-7664.624964198,-7877.54592113017,-8090.47000689042,-8303.39734941672,-8516.32884082457,-8729.2639505769,-8942.20433332404,-9155.14881756845,-9368.09872239003,-9581.05484102988,-9794.01703697297,-10006.9860403018,-10219.9616946796,-10432.9462691039,-10645.9410175979,-10858.9441175852,-11071.9576432639,-11284.9839178079,-11498.0185911487,-11711.0744970866,-11924.1415920473,-12137.2206172171,-12350.3199816682,-12563.4387429873,-12776.5812299992,-12989.7429829837,-13202.9256642707,-13416.1461458338,-13629.3870836102,-13842.6759726104,-14055.9862793638,-14269.3368530483,-14482.7464968105,-14696.1921758828,-14909.6930078211,-15123.2543943374,-15336.866764919,-15550.4517720872,-15762.6340321421,-15989.763644913
